"species.name","Whisker.Type","top.peak.dist","bottom.peak.dist","crest.width","trough.width","total.length","num.beads","Geomean","CT.ratio"
"Harp","Beaded",1.57211136057635,1.60185221969118,0.618740769377507,0.483639544977089,4.23296813795119,2.15607355825052,1.26111954927555,1.27934279941236
"Harp","Beaded",1.64079552866043,1.72159296609991,0.609686403411524,0.533972629662803,4.37411010974369,2.44116616630361,1.32099152778988,1.1417933608255
"Harp","Beaded",1.54334076726699,1.4560063297911,0.61796146081649,0.379354432134969,4.35102865319531,1.81506387505228,1.1804421749597,1.62898178713417
"Harp","Beaded",1.70181049172341,1.61131049235433,0.59156938302106,0.627163667875559,4.60126220531961,2.29067368340166,1.36166664391435,0.943245620437373
"Harp","Beaded",1.45408342589778,1.62578708636085,0.65626634630685,0.53022095931163,4.38267087197178,2.36801689208637,1.29236674795305,1.23772237740066
"Harp","Beaded",1.69236776762613,1.72442413495956,0.650504975536446,0.612949670556129,4.26671620711965,2.5892859732372,1.37778549030601,1.06126980204793
"Harp","Beaded",1.73317254344875,1.85074107164833,0.743468184628108,0.642425020520371,4.48064632746793,2.58501170033214,1.47001779740037,1.15728398004469
"Harp","Beaded",1.65986578705298,1.65118750768164,0.683397895224348,0.575304067220301,4.45495094703356,2.43205368863935,1.36853741438219,1.18788990755154
"Harp","Beaded",1.70436550078651,1.66969035501637,0.712772220904524,0.624544982911931,4.50447187678247,2.39384062556867,1.41667884425338,1.14126642660907
"Harp","Beaded",1.66725717596666,1.77752987369434,0.648031355109523,0.506299938997012,4.46874266810521,2.7827344909709,1.34153420098178,1.27993567685053
"Harp","Beaded",1.79836537326502,1.68291354134109,0.687666344137066,0.602428527157246,4.53743229841419,3.08250322178228,1.41581542220391,1.14149033974543
"Harp","Beaded",1.63104346566225,1.52399726069986,0.666252506431237,0.467606642133968,4.34563544127982,2.22408386235536,1.27468979150151,1.42481403469961
"Harp","Beaded",1.64262036262543,1.76362379475689,0.623561935273611,0.581735893712924,4.33358274082916,1.85940654367608,1.35418855941089,1.07189867775518
"Harp","Beaded",1.54439839289793,1.65800779838597,0.573640951717661,0.614727425915356,4.42742205115987,2.62963745246923,1.31936182596222,0.933163102107385
"Harp","Beaded",1.51474331941189,1.23328713215958,0.514708881300849,0.425826047929007,4.16898289506618,1.73733719377389,1.11287259804313,1.20873038134731
"Harp","Beaded",1.64411878710882,1.47169339580415,0.559761384116505,0.491325809135662,4.37798079023821,2.2499627579303,1.23845257218638,1.13928756378834
"Harp","Beaded",1.7461679168831,1.74554185059087,0.744482409846956,0.579890906891031,4.59955638011589,2.34369771973986,1.43346334245256,1.28383183974784
"Harp","Beaded",1.4183972363904,1.47073300119948,0.544078558345785,0.517421270954442,4.31419651680337,1.53497605537892,1.20433554791295,1.05151950429516
"Harp","Beaded",1.45876647501188,1.32221454034373,0.549344424880912,0.39236221855271,4.18602907050697,1.88549538826358,1.11718313024887,1.40009511340632
"Harp","Beaded",1.76384267792808,1.78136694018756,0.725577762166012,0.717122832228792,4.58886385881574,2.95560531691422,1.49637066062477,1.01179007215674
"Harp","Beaded",1.45310587374999,1.30807862921947,0.527058051000124,0.412663881389771,4.41220707973607,1.97436507607257,1.12773843284044,1.2772090671592
"Harp","Beaded",1.5368321237816,1.42619387459421,0.625858256815978,0.523895216476871,4.39689144737458,2.1794464525152,1.25873477883089,1.1946248737005
"Harp","Beaded",1.71489886868783,1.71011096557335,0.74140679405897,0.65258331791096,4.42804282996676,2.51562553139282,1.44422024804588,1.13611055279861
"Harp","Beaded",1.89689358145334,1.73820084875017,0.73651732320935,0.575949097063184,4.35173684170552,2.59621353308889,1.43507475108346,1.27878891895988
"Harp","Beaded",1.62280815565325,1.54680393032847,0.682976374818035,0.419717679198466,4.34262500572733,2.01888145583317,1.2559245338323,1.62722803605108
"Harp","Beaded",1.52647935272774,1.41001084237231,0.676687011916117,0.577072072190287,4.2775304899193,2.10293068127754,1.29165009320468,1.17262131460935
"Harp","Beaded",1.86375388224511,1.85386772138375,0.688961427429252,0.63997750832121,4.57888484748405,2.41289098660677,1.47474634660129,1.07654006347276
"Harp","Beaded",1.76429673367898,1.59880614488218,0.715294811615442,0.50782733545435,4.46318225037579,2.47942285795364,1.3553224803306,1.408539402424
"Harp","Beaded",1.76453427326024,1.7340467994269,0.796690362889657,0.667755139704736,4.70139689162434,2.178504433154,1.50232856986882,1.19308757884205
"Harp","Beaded",1.7640474004541,1.74886074175274,0.699308723834704,0.608553128168108,4.45875514502123,2.29046519171081,1.42393219544718,1.1491333976703
"Harp","Beaded",1.79441787977654,1.77250504311067,0.707528121112509,0.659932971604304,4.46548027630933,3.14026265093042,1.45990486285148,1.07212118738741
"Harp","Beaded",1.68190588305653,1.58316490835433,0.658831514560086,0.492559699522923,4.51318237003215,2.67710923076104,1.31283091069326,1.33756682732714
"Harp","Beaded",1.35119080095345,1.4552179532362,0.51294740371734,0.453490904412454,4.18185824220649,1.75038481618403,1.13849490012,1.13110847147402
"Harp","Beaded",1.35484317642535,1.36718536243737,0.563139232868091,0.444874304971473,4.30989473362361,1.58684536965834,1.14870163639907,1.26583897198604
"Harp","Beaded",1.59942948018325,1.5553428273663,0.667184013858489,0.540248149842004,4.47469502049589,2.29231179790853,1.32031852747889,1.23495844280745
"Harp","Beaded",1.56837279414946,1.45307612328268,0.604846932104884,0.472716177806949,4.32594776476373,1.67483525773967,1.23030553285334,1.27951392505948
"Harp","Beaded",1.55140055990591,1.48125814629305,0.648820305804034,0.486453760259053,4.39005466290349,2.10676212997348,1.26066043887402,1.33377590802981
"Harp","Beaded",1.55803745299844,1.42760941029687,0.62921807898169,0.542927417266548,4.26813224236123,2.41363417255125,1.26530034273411,1.15893590739916
"Harp","Beaded",1.64181161045196,1.71481633028845,0.687324113018631,0.566891008521606,4.51149154212309,2.67286501345588,1.3769064867451,1.21244490155365
"Harp","Beaded",1.70071942889853,1.67495968593561,0.586346247061032,0.504717649355533,4.41855670386742,2.14806959020905,1.30084041470468,1.16173121310446
"Harp","Beaded",1.73050971702226,1.75309211129638,0.723672133201987,0.578439734957499,4.61558106566355,2.38317149158032,1.42429852890711,1.25107610951927
"Harp","Beaded",1.42874829849098,1.52196227859679,0.520687742412832,0.357925251540853,4.38685498704264,1.61897588908111,1.12195778724646,1.45473877624251
"Harp","Beaded",1.5811191748556,1.67453269122061,0.638350110557258,0.424111052361312,4.40157141272801,2.36561172250469,1.25834840611113,1.50514849118676
"Harp","Beaded",1.69206414838074,1.61345007432445,0.679741002652732,0.604451621013312,4.44116452492657,2.37902361596078,1.37871609748963,1.12455815986266
"Harp","Beaded",1.38332605737835,1.24926722518678,0.517710138501851,0.409108785031412,4.1379448965157,1.59831861213868,1.08657076666952,1.26545837548343
"Harp","Beaded",1.77088142233693,1.67386173300214,0.689565267035444,0.559491284025434,4.4752272020105,2.48300585706487,1.38617662480028,1.23248616506436
"Harp","Beaded",1.82608844312747,1.83339730506147,0.684301537660697,0.645872928613253,4.54652592845255,2.57242424673776,1.46409930093826,1.05949871460003
"Harp","Beaded",1.60785042897687,1.45767950524328,0.622798882105211,0.460936306791141,4.34091585442248,1.98591290458946,1.23906919693567,1.35116039446077
"Harp","Beaded",1.39024817292595,1.56694511760038,0.560849375618493,0.418671363173594,4.45931398380469,1.64249017749691,1.17930661236124,1.33959335400245
"Harp","Beaded",1.65216865206599,1.59988546974784,0.646797523838389,0.570363069707392,4.24418504450489,2.51675182563793,1.32853030576883,1.13401017385331
"Harp","Beaded",1.59291867835171,1.69713439981752,0.665327544504386,0.534529809100823,4.34594395065742,2.37951651550722,1.33106811122271,1.2446968030157
"Harp","Beaded",1.81876276486686,1.74457058268139,0.717436809109759,0.601183307750057,4.56078077872138,3.15487365388735,1.4423108585553,1.19337446642486
"Harp","Beaded",1.32268745002173,1.38891858269096,0.545595990999112,0.493761076818961,4.08342286658014,1.64465977733321,1.15108999715051,1.10497974954627
"Harp","Beaded",1.60693295040466,1.62129644104445,0.68129921791752,0.610222321041961,4.44830455987775,2.08854786216402,1.36954446138851,1.11647705176401
"Harp","Beaded",1.61123218257854,1.70195649616321,0.593653811212412,0.537453319967199,4.43244060869102,2.43516996363306,1.31136836779069,1.10456813486359
"Harp","Beaded",1.57353479674824,1.52977660792385,0.618188186781197,0.441119872618068,4.34570298293215,2.43027828868107,1.23324211230007,1.40140634134712
"Harp","Beaded",1.88598487690748,1.78628131112377,0.764122377872131,0.656075889923202,4.52842709415583,2.7440255769144,1.50214026458732,1.16468596028057
"Harp","Beaded",1.68473865790631,1.65738814968614,0.642104584063398,0.581330196172783,4.4869100421057,2.96990651700594,1.3614025418523,1.10454366260471
"Harp","Beaded",1.80918068899562,1.83576158174367,0.682712650904728,0.610433249872094,4.59010114690525,2.5753785637148,1.44743583858617,1.11840672349971
"Harp","Beaded",1.39029861465762,1.50812779366256,0.617857221376963,0.487276960964085,4.29881521797979,1.79326893725452,1.22098914588466,1.26797954936044
"Harp","Beaded",1.28872724435784,1.30365760653107,0.53209105631271,0.501993710854925,4.2297452538968,1.51033003417891,1.13674905013509,1.05995562256453
"Harp","Beaded",1.51014691736001,1.45671188109571,0.53186850563715,0.526580176009583,4.08206461817775,1.85265807358679,1.20256429057772,1.0100427814576
"Harp","Beaded",1.6809637301275,1.75945156964567,0.692699513111178,0.513391729726134,4.56098623212304,2.56747905326654,1.36835137951132,1.3492611450533
"Harp","Beaded",1.67705142417332,1.5052612369481,0.652058064275432,0.502586460374698,4.31432572640661,2.20590292353327,1.28977409130454,1.29740475656526
"Harp","Beaded",1.35330385545919,1.51576497672332,0.577179588073605,0.495806014558902,4.33474310941381,2.20096456818775,1.20537633662304,1.16412381279218
"Harp","Beaded",1.54777212373643,1.42186226945986,0.556814863925146,0.479534578981737,4.21306193126917,1.13384689524643,1.19877762585254,1.16115685569018
"Harp","Beaded",1.79707542424226,1.70090167204204,0.720980701589427,0.564554936958606,4.66647397790295,2.37997345979588,1.42158503252977,1.27707802091595
"Harp","Beaded",1.71569078838962,1.862948111136,0.746781887526114,0.643645853925429,4.56893271610008,2.83229104608835,1.47658706123791,1.16023723756113
"Harbor","Beaded",1.40948281672366,1.55382818837228,0.656607190123411,0.568634647279461,4.49468198702549,3.00899425423535,1.29735891536003,1.15470837604574
"Harbor","Beaded",1.44863313838236,1.48511059122599,0.669022720169521,0.586265662767554,4.5119837891067,2.24352000220816,1.30654392031939,1.14115965279512
"Harbor","Beaded",1.59912162913312,1.58083109028035,0.721313329932331,0.695852568488906,4.67467042836787,3.0578918429924,1.42768314163509,1.03658930439635
"Harbor","Beaded",1.30505351460828,1.24712369028651,0.547970395516795,0.382324167151715,4.18347505014096,1.63265168018958,1.07362539623267,1.43326120239568
"Harbor","Beaded",1.49153297909512,1.45443458434575,0.713042622291846,0.583394923986459,4.49358230701229,2.52265763651252,1.32312104804541,1.22222973319596
"Harbor","Beaded",1.40875686874827,1.46428155158479,0.603841416619521,0.474701029620321,4.29808899161366,2.03190329268551,1.205079843358,1.27204572760773
"Harbor","Beaded",1.64697287799743,1.5929579797661,0.843789638310453,0.70962570443874,4.71159589194307,2.98010197322523,1.49232861170455,1.18906295675666
"Harbor","Beaded",1.33333192764705,1.44452982786701,0.692790062185793,0.563138998537154,4.41345705730079,1.94137323584155,1.27096090062252,1.2302292400019
"Harbor","Beaded",1.57553583168234,1.53151148397533,0.69850346377528,0.588426460792126,4.55480493123078,2.25376897862368,1.35199727581767,1.18707011040083
"Harbor","Beaded",1.42637291414404,1.49880814764274,0.611394953210662,0.624048212984287,4.42570136831247,2.161365054097,1.29270743172589,0.979723906726508
"Harbor","Beaded",1.29632221517331,1.47770056877559,0.559722163141551,0.495840340687059,4.44485030861003,1.99896122951869,1.18766560928259,1.12883546821942
"Harbor","Beaded",1.46261860841121,1.39664295020871,0.577459608933591,0.495322437742302,4.4083479203353,2.4207934866183,1.20831562931036,1.16582566209937
"Harbor","Beaded",1.52813000119564,1.47216527556266,0.675457033473587,0.563568577012179,4.51609613378007,2.76363797085699,1.31064450091641,1.19853565479927
"Harbor","Beaded",1.47391861449429,1.27034664110921,0.662083875748548,0.604167177094614,4.47609709315447,2.34314185014454,1.27371738603497,1.09586204092127
"Harbor","Beaded",1.53994962631863,1.4745144678814,0.74612983601604,0.6665400058597,4.54584469771312,2.81368408687265,1.38701818490908,1.11940743159698
"Harbor","Beaded",1.469549937009,1.46547467541405,0.570110457539163,0.554584851098079,4.48855831906753,2.31968413101676,1.25037220108481,1.0279950063734
"Harbor","Beaded",1.32251995299695,1.36851439224516,0.571203637505481,0.389344555863898,4.39338512820095,1.65918943326636,1.12076662493178,1.46709034171048
"Harbor","Beaded",1.41837040355875,1.46275714570819,0.630446876244434,0.518998323890332,4.4127554981804,1.58183044883654,1.24536667798853,1.21473778858995
"Harbor","Beaded",1.36011129773153,1.39981798123946,0.631060112716245,0.493840900981731,4.49262857613376,1.88780462591956,1.21663656205875,1.27786117241753
"Harbor","Beaded",1.53988623824465,1.57986174919527,0.695277240055131,0.628616465558238,4.59598102574584,2.68487441312256,1.373428144909,1.10604363415409
"Harbor","Beaded",1.48934589349324,1.51162739784051,0.710993413011599,0.550925351183266,4.56255205584304,2.56941824660834,1.3210562156959,1.29054401196921
"Harbor","Beaded",1.40444046531399,1.38608190157499,0.547681970934797,0.481783921969492,4.33641572512574,2.02900851369913,1.17370992486513,1.13677926132512
"Harbor","Beaded",1.54791053643686,1.55938541155685,0.692450990688241,0.585778398942956,4.50731896631133,2.61366004128166,1.3456992238421,1.18210400372867
"Harbor","Beaded",1.43440231115077,1.41606618278129,0.682605648160658,0.48931180828694,4.47295019168691,2.68760448846622,1.24859281876902,1.39503203601489
"Harbor","Beaded",1.38228490403689,1.28630121234422,0.59896358790278,0.448204649170131,4.3933570709824,2.22620483069979,1.15963871221317,1.33636183607597
"Harbor","Beaded",1.32594599441884,1.39392677966724,0.625301289101397,0.543262431613577,4.42365297979194,1.89587246406713,1.22667402482359,1.15101146833244
"Harbor","Beaded",1.5762593997548,1.58688384439717,0.738856355956949,0.634587415241406,4.44875078986364,2.83470727269949,1.39152968374888,1.16430981486747
"Harbor","Beaded",1.38836932039177,1.41433850184067,0.64505429510461,0.515769345401464,4.47041432620877,2.60333337723689,1.23905786645853,1.2506642763007
"Harbor","Beaded",1.47881830978904,1.51125561194398,0.638237124270624,0.575596043307042,4.4837967342501,2.18378107212134,1.29777589959554,1.10882819938039
"Harbor","Beaded",1.47330911252806,1.55921192639891,0.720594169608124,0.610172157935788,4.52224493202691,2.48588316931127,1.35499984934831,1.18096861719468
"Harbor","Beaded",1.38446964928217,1.50414566431283,0.642939214088834,0.469192702424734,4.38508307487072,1.52076159390728,1.22465698800433,1.37030949280796
"Harbor","Beaded",1.32816116701974,1.4209350381271,0.662559132817972,0.551977471272201,4.46578968598646,2.37740693236646,1.25248880584675,1.20033727335085
"Harbor","Beaded",1.39730108140029,1.40353834096963,0.682601248921775,0.574410421832494,4.37969169277357,1.99062085702611,1.2748803902754,1.18835108657
"Harbor","Beaded",1.51522918186106,1.55036073487387,0.747845371178999,0.570842822140191,4.75023003932517,2.62240099412421,1.366440786098,1.31007230392281
"Harbor","Beaded",1.34680576602431,1.36333966427672,0.611517964936523,0.513948398806142,4.4910125663221,2.19054732446838,1.20980788008841,1.189843117241
"Harbor","Beaded",1.55341482838279,1.46608867771749,0.679856870774791,0.530082539856401,4.52810182143278,2.25173813605289,1.30024434059127,1.28254907426108
"Harbor","Beaded",1.27005781885097,1.20612469665271,0.572678156380713,0.529809408794746,4.42550233148178,1.92365420703309,1.155158856778,1.08091352640092
"Harbor","Beaded",1.35083914442186,1.37538508073718,0.592883559711865,0.532662953461467,4.43743081596397,2.1821644772766,1.2109223313514,1.11305574352235
"Harbor","Beaded",1.42297940005077,1.51243402444371,0.66426361690721,0.585037318759359,4.44728180684116,2.50969782972263,1.30046523719568,1.13542093060979
"Harbor","Beaded",1.36366290677719,1.38431921410958,0.635512284133564,0.499695021178839,4.47785807449973,2.22678409271501,1.21834003121386,1.2718003125873
"Harbor","Beaded",1.55406154510412,1.52361357285334,0.672064253463864,0.628566649498944,4.52465020912702,2.48579856670275,1.35250237880691,1.06920125972257
"Harbor","Beaded",1.3527763346595,1.43717576967137,0.638498349752902,0.58059583337657,4.37966103244566,2.43050548678196,1.25846753193246,1.09972947280656
"Harbor","Beaded",1.54690185951122,1.48777514053736,0.718703466203746,0.592231406044276,4.536143079743,2.28720480770435,1.34755219417566,1.21355176180916
"Harbor","Beaded",1.4310172770134,1.44750297235141,0.547736358475134,0.523479413053163,4.309911895177,2.25902741370887,1.20681522936129,1.04633791667278
"Harbor","Beaded",1.32678671582571,1.20574548330056,0.522414587049713,0.446963527603123,4.34557666867019,1.93469960400272,1.10173795494662,1.16880809011689
"Harbor","Beaded",1.32814922228217,1.23163536477908,0.530814471131909,0.518928968809928,4.25986926323641,2.04711391189734,1.1392923799425,1.02290390985348
"Harbor","Beaded",1.28227614351899,1.35628332419495,0.575273152238565,0.527359123651945,4.39598553698575,1.53694581664148,1.18324250415853,1.09085654620862
"Harbor","Beaded",1.38619995066927,1.18010261606532,0.592966881464042,0.501399958275522,4.27802309849,1.62098670354547,1.15781907883151,1.18262251856472
"Harbor","Beaded",1.49122789686994,1.42609842689049,0.636608056258551,0.559848534044178,4.44023698070709,1.9262453180177,1.27470141856203,1.13710765956621
"Harbor","Beaded",1.59273085500251,1.46530067828642,0.718474016789229,0.625191643797418,4.62383301711445,2.56022463798722,1.37119462907179,1.14920604572578
"Harbor","Beaded",1.56665693952411,1.5691299112935,0.748114363330887,0.658277493276426,4.54439280107451,2.32220233458716,1.40636203541015,1.13647264409317
"Harbor","Beaded",1.61798036418124,1.47139415777005,0.674393576915045,0.558179035507137,4.45283618652772,2.25912661648365,1.3188797121767,1.20820298509119
"Harbor","Beaded",1.45881339803369,1.52625747496099,0.618701421013771,0.575270007764568,4.50620842150104,2.47621213806933,1.28990680400341,1.07549744061571
"Harbor","Beaded",1.50027353332182,1.47001520822445,0.670195515816202,0.554969368055135,4.54480341396209,2.55498689053325,1.30105477723935,1.20762614009647
"Harbor","Beaded",1.36006711317935,1.51397540080942,0.608042393387025,0.557711731975222,4.43392405930714,1.9376062342286,1.2536093128877,1.09024493932295
"Harbor","Beaded",1.52689939903289,1.49067241825509,0.747159202959924,0.623275796566449,4.41398452454647,2.66880898582276,1.36151795119313,1.19876177941761
"Harbor","Beaded",1.43682758701573,1.44868351870067,0.700799947332371,0.549709495290947,4.53382954914606,2.36846038764315,1.29453600204783,1.27485508861632
"Harbor","Beaded",1.35491639488457,1.39096405758729,0.672316521856979,0.417437110877946,4.27456893424691,1.9800437488167,1.17721859697748,1.61058158064331
"Harbor","Beaded",1.39340677053096,1.31630913246315,0.642826255805953,0.510161216003859,4.44480347155042,1.83571352299553,1.2173567944789,1.26004532614469
"Harbor","Beaded",1.56360414287111,1.47136577710263,0.638847983619637,0.535398956584115,4.58992643811494,2.73045217992876,1.29284258049629,1.19321858170127
"Harbor","Beaded",1.46311871993465,1.52346730454547,0.729181271852681,0.6860251369495,4.68378967102289,3.05515777509314,1.39180093823191,1.06290751253676
"Harbor","Beaded",1.59301321036782,1.41424908039909,0.618086995225865,0.576433278142591,4.58982779708725,2.43461811876938,1.29798019244254,1.07226112485645
"Harbor","Beaded",1.30059460491182,1.2111450324491,0.561802264272165,0.392927480209041,4.20430536326402,1.23495024939081,1.07891106747816,1.42978613756737
"Harbor","Beaded",1.46851463165888,1.52321005640828,0.670218703929111,0.599997367553366,4.5331593463048,2.29936578486408,1.32458852999486,1.11703607411161
"Harbor","Beaded",1.61221464593258,1.55153395445571,0.759378270796132,0.624558377325259,4.58875829332936,2.65181800957625,1.40340204989029,1.21586435850601
"Harbor","Beaded",1.25719667324462,1.37199988830451,0.466326949393165,0.402679121791755,4.15494102821003,1.97722331463833,1.06119295487311,1.15806090794627
"Harbor","Beaded",1.51728639954464,1.45885743486463,0.622281398065752,0.557520871752305,4.57963242923365,1.88690039104692,1.28597284467244,1.11615803029921
"Harbor","Beaded",1.40219860158867,1.38758902633875,0.633950023273869,0.505085528256517,4.51173001081851,1.97444810674202,1.22960802043818,1.25513400762475
"Harbor","Beaded",1.57267643713753,1.55338451754663,0.662958429773976,0.568886992897674,4.59573521585531,2.67625520070274,1.33461846888182,1.16536049874711
"Harbor","Beaded",1.21292995407896,1.25957225202335,0.499767484365395,0.468179948693431,4.2814428613759,1.63612201094633,1.08884472882902,1.06746879220291
"Harbor","Beaded",1.46239715557408,1.36878625278879,0.637038602432066,0.491787039652438,4.31749740527411,2.15128730151446,1.22043646863782,1.29535459674229
"Harbor","Beaded",1.55167525962546,1.4754515861999,0.736114448805094,0.572381380161553,4.44772944338756,2.57289284354218,1.33813213415836,1.28605589615324
"Harbor","Beaded",1.44798623368789,1.54756566945162,0.607521323852682,0.554843271612937,4.41234194214403,2.64861209819248,1.27222201437384,1.094942220506
"Harbor","Beaded",1.31396976840902,1.40371633293881,0.585716616894629,0.450921190001382,4.28176366887156,2.01975522418866,1.15839085891899,1.29893344975168
"Harbor","Beaded",1.57976191768326,1.47867755789429,0.719561132845242,0.604045751475069,4.63658571972229,2.54460833807358,1.36320192039991,1.19123614575235
"Harbor","Beaded",1.34559662416943,1.44925509795921,0.646742999245432,0.530333923381974,4.36913900726418,2.18607259821121,1.23921695403445,1.21950147017017
"Harbor","Beaded",1.31929988677031,1.42957783811166,0.640682864202952,0.468150719772264,4.47959429769509,2.38286627529135,1.2043806346255,1.36853973975436
"Harbor","Beaded",1.53312807538963,1.49424945461581,0.770024522317808,0.665812238392735,4.63255002694164,2.66143865278859,1.40325176803019,1.15651902731112
"Harbor","Beaded",1.42863522234324,1.43292414494943,0.614891288955623,0.500000487924356,4.42191553951412,2.27612253174445,1.22717006605699,1.22978137783067
"Harbor","Beaded",1.49499266777831,1.36565670161189,0.584073236038404,0.461245878286119,4.41498460211127,2.01100657852187,1.19415835100794,1.26629475413132
"Ringed","Beaded",1.40068683187672,1.59695198200382,0.473549290968297,0.385468760448611,4.45662843451014,2.85845144403398,1.12719419023103,1.22850238348025
"Ringed","Beaded",1.38068662956101,1.4667427143055,0.407915023583773,0.291262260388072,4.44383448472286,2.56545181574162,1.01347296940187,1.40050764915535
"Ringed","Beaded",1.76871382927562,1.61870260248644,0.647482989095628,0.527320497218461,4.51736568655016,2.5750597544436,1.34586835002306,1.22787373620219
"Ringed","Beaded",1.42061783492168,1.49685837129819,0.512278808873939,0.486236895118191,4.43804757395216,2.66137467270138,1.18642651886116,1.05355807841241
"Ringed","Beaded",1.50293451513258,1.42258247710762,0.392158211796343,0.414434884577129,4.46717220582344,2.96827804592623,1.09192690004538,0.946248075126408
"Ringed","Beaded",1.603284712213,1.67017865768181,0.537351793398706,0.293867282157586,4.44157742923253,2.34854943928041,1.1343423631752,1.82855263591593
"Ringed","Beaded",1.54272228359018,1.35816256339447,0.54750842775366,0.454735928808061,4.1790931715209,1.69536222898817,1.16867654488956,1.20401400696174
"Ringed","Beaded",1.45418279417131,1.19672411912007,0.498384163930626,0.475671829569203,4.2915600261318,2.03068329528432,1.12103708760925,1.04774790716951
"Ringed","Beaded",1.61893523655667,1.70466053906233,0.562146008962195,0.543632832840586,4.44354414539001,2.86340352622403,1.30241784637769,1.03405455852413
"Ringed","Beaded",1.49404219037609,1.36103948670287,0.470143588797081,0.370681806416032,4.38719498514905,2.33034257142857,1.09227114914333,1.26832118722713
"Ringed","Beaded",1.81383137133482,1.815465140141,0.690513174715455,0.543534844014159,4.65814039739463,3.38570916889525,1.41918610811881,1.27041197509219
"Ringed","Beaded",1.32975401196792,1.34491858693138,0.329382514783291,0.142170865115945,4.16096709678984,1.88706657202549,0.809905870163925,2.31680741700959
"Ringed","Beaded",1.68171357344804,1.57113249659618,0.552026545667984,0.637445932644398,4.45014792784775,2.95267380313132,1.32846011857611,0.865997439779624
"Ringed","Beaded",1.47556089482753,1.56446055500046,0.62766476933055,0.442466030322856,4.38464151655532,2.73957225745537,1.22962506284266,1.41856035563354
"Ringed","Beaded",1.43808264407786,1.64622532322638,0.573722446881642,0.550238431514123,4.31171180196996,2.66113881516467,1.26367420945335,1.04267970760039
"Ringed","Beaded",1.49466992799386,1.44047007824786,0.439757305411453,0.408603242139349,4.41478012197928,2.23533096855566,1.11299880378793,1.07624526694646
"Ringed","Beaded",1.58556202462545,1.67513912347989,0.695744392979686,0.605922374951718,4.48849975032384,2.69001414177598,1.38114859376025,1.14824014055451
"Ringed","Beaded",1.62468459848539,1.60039015884857,0.577352817509271,0.421063843615853,4.37038816732373,2.70922246563623,1.2253519252697,1.37117642909279
"Ringed","Beaded",1.56904414533544,1.56079094458133,0.649528581508337,0.537338541792878,4.46835610088416,2.66587808316793,1.30735877709475,1.20878837267308
"Ringed","Beaded",1.8137520244373,1.71236638297232,0.665241692011941,0.594703892695294,4.53941436106068,3.38786549225657,1.41023319859563,1.11860995057046
"Ringed","Beaded",1.46261895885666,1.45575796282472,0.530414749568982,0.361178619399174,4.31193313838208,2.23034091318914,1.1195564680082,1.46856630232248
"Ringed","Beaded",1.79045766006623,1.66187024766711,0.69612864327067,0.585617260371083,4.58281493670652,2.63626910960584,1.40928676089968,1.18870923105914
"Ringed","Beaded",1.55191258008709,1.37848715173632,0.554676033973759,0.303008673731555,4.29528513463919,2.34150192503101,1.09081546739211,1.83056157153166
"Ringed","Beaded",1.06978419943681,1.16711602205418,0.271256460153294,-0.129690343632284,4.2482729614002,1.42100916267468,-0.714795929859425,-2.09157021684203
"Ringed","Beaded",1.78895893514197,1.76440713121143,0.734538785302282,0.685645782866033,4.47629308683069,3.04028592628381,1.48062966503662,1.07130941902957
"Ringed","Beaded",1.37834746072661,1.46240380808583,0.612917096028162,0.408560410403759,4.25747135125974,2.09035406404041,1.16532524283535,1.50018719489352
